Year	Month	Day	mean	stddev
2013	6	8	424.05521407102344	103.46602343193
2013	6	9	468.997910008056	112.18830914856305
2013	6	10	475.3629255645949	107.35802247416875
2013	6	11	448.5220446729091	106.20609174500323
2013	6	12	443.193082528264	105.56321372397655
2013	6	13	417.2799350647218	99.19837947471602
2013	6	14	419.8647721311995	102.03043283942729
2013	6	15	465.6514962516911	110.96392923305982
2013	6	16	478.0206737438592	110.3477905813531
2013	6	17	498.5535226635046	117.14835737832308
2013	6	18	495.08878995391024	109.57881708616384
2013	6	19	477.6610670690093	104.13165934669551
2013	6	20	492.3534033546899	107.50605617274012
2013	6	21	525.2131020313628	116.14606509700388
2013	6	22	553.0889954783114	121.75780451750794
2013	6	23	590.1581163310275	129.27167770225552
2013	6	24	502.7451088806971	115.94077608743767
2013	6	25	191.23367451599717	70.51464288782462
2013	6	26	206.1781889793064	71.35733884744643
2013	6	27	257.79449495775873	77.4155594667648
2013	6	28	68.67847133921117	37.58189272556773
2013	6	29	163.86788902961968	66.9085122608691
2013	6	30	196.12118673613327	71.60242361216581
2013	7	1	242.68877254498818	73.43162802383563
2013	7	2	245.87442305460416	76.78662046671009
2013	7	3	298.4489763305759	82.96683948282332
2013	7	4	352.707970991485	91.50795689932825
2013	7	5	352.60238149109676	90.38610417130467
2013	7	6	364.5715106683325	90.56981959058785
2013	7	7	312.200304188264	83.85907307558878
2013	7	8	309.86503747463485	83.21243206991494
2013	7	9	548.3819873722041	103.3800545297803
2013	7	10	286.21198685794667	51.23858853747202
2013	7	11	326.95671015835546	63.853476378121016
2013	7	12	338.9451314521481	69.72367593909124
2013	7	24	302.6309285253874	57.72951577512237
2013	7	25	615.4065302575044	120.6237961249079
2013	7	26	630.2250242539707	133.86546639729164
2013	7	27	666.8028161457921	143.1807129838531
2013	7	28	688.9856316747378	148.06258188438576
2013	7	29	717.3323306174157	154.2217831213122
2013	7	30	675.5992977031028	144.71314493287298
2013	7	31	659.4890827071882	140.36292299752847
2013	8	1	649.3305492872083	137.73588954043169
2013	8	2	644.8697722641523	134.42611999653172
2013	8	3	641.3646735437554	135.74963046872008
2013	8	4	616.6341374094468	130.49176515157933
2013	8	5	585.8049061591115	124.28732280974559
2013	8	6	600.7297521003123	127.89175305202565
2013	8	7	625.5064405581882	133.6448811212272
2013	8	8	658.6298876366319	141.5210420360982
2013	8	9	688.655221070963	142.11171677343376
2013	8	10	690.8406882069962	145.30938518718025
2013	8	11	636.9197591394848	133.37834904565423
2013	8	12	646.7457504164095	137.00072550764145
2013	8	13	649.8815605107045	137.55163347124554
2013	8	14	610.3347194308658	128.1770094830332
2013	8	15	587.038833128242	124.32282218262199
2013	8	16	598.2969212261256	127.10502610862882
2013	8	17	616.3451265217402	130.95342259564
2013	8	18	629.3153542957435	134.00609535553582
2013	8	19	628.2470474411248	132.15954433650998
2013	8	20	648.245754067892	138.0290032312056
2013	8	21	670.0642864935086	142.82773411593362
2013	8	22	688.2253898583111	147.47209053089017
2013	8	23	670.642805990861	141.96486676769166
2013	8	24	623.1964461705946	130.64797263712487
2013	8	25	626.9740996532734	132.55827982796362
2013	8	26	644.5159751071732	137.24279908133965
2013	8	27	700.0706311279075	151.2875484920839
2013	8	28	711.4772519892676	154.32656260812956
2013	8	29	645.2282397262198	135.97056104280642
2013	8	30	653.0194058665793	139.8309258175609
2013	8	31	713.2636410435596	154.75147426228943
2013	9	1	707.8539058948439	149.75265163874792
2013	9	2	750.1652823803931	163.6116697436385
2013	9	3	708.9096887049117	152.47369867768793
2013	9	4	648.5560527139312	137.13850735462074
2013	9	5	612.0416559590861	129.0420885331155
2013	9	6	545.8862264724692	114.0247748914627
2013	9	7	562.5763517191876	120.11636099355526
2013	9	8	575.5974691555623	123.00227175899666
2013	9	9	523.9770456124297	111.4795102928786
2013	9	10	576.4709996557405	124.42155097695901
2013	9	11	707.6466710958338	156.28207955786957
2013	9	12	710.7522578313807	152.7734166491786
2013	9	13	664.7447595846182	140.3416417849512
2013	9	14	565.2647168328851	117.96903798028082
2013	9	15	532.8365935430792	113.07806436514613
2013	9	16	531.3203909559002	114.8460296158813
